,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status,med_detail_batch_id,med_detail_scrape_date,med_detail_scrape_status,title,upload_date,duration,plays,rating,reviews,track_type,activity,suitable_for,topics,description,meditation_url,image_url
9473,alokmitus,/guided-meditations/m9v0z5t2g6d7h7b8z1q3r0s4n0p9r2v7k6j5h3v0,5,2022-12-13 13:27:50.369092,meditation found,64,2022-12-16 23:00:24.491642,title found,Royal Baby Relaxing Instrumental Piano Songs Lullabies-   12,2022-10-14T11:24:03.000Z,PT34M40S,28,5,2,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/royal-baby-relaxing-instrumental-piano-songs-lullabies-12,https://libraryitems.insighttimer.com/m9v0z5t2g6d7h7b8z1q3r0s4n0p9r2v7k6j5h3v0/pictures/tiny_rectangle_medium.jpeg
9474,alokmitus,/guided-meditations/r6d6y4z2s6y9k2j4z3l2g1x4f8r0e4x0t3u2z9m3,5,2022-12-13 13:27:50.372092,meditation found,64,2022-12-16 23:00:29.742885,title found,"7 Min. Deep Flute Relaxing Music  Meditation Music, Yoga.",2022-08-24T10:44:19.000Z,PT7M7S,27,4.67,6,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: Namaste. Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.
Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/7-min-deep-flute-relaxing-music-meditation-music-yoga,https://libraryitems.insighttimer.com/r6d6y4z2s6y9k2j4z3l2g1x4f8r0e4x0t3u2z9m3/pictures/tiny_rectangle_medium.jpeg
9475,alokmitus,/guided-meditations/m6k2k2e3s4h0b4q5d4r6n7b8k3x5f6z2c0h2q1j5,5,2022-12-13 13:27:50.374599,meditation found,64,2022-12-16 23:00:33.005899,title found,Royal Baby Relaxing Instrumental Piano Songs Lullabies-   8,2022-10-13T17:26:34.000Z,PT39M50S,25,4.5,2,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/royal-baby-relaxing-instrumental-piano-songs-lullabies-8,https://libraryitems.insighttimer.com/m6k2k2e3s4h0b4q5d4r6n7b8k3x5f6z2c0h2q1j5/pictures/tiny_rectangle_medium.jpeg
9476,alokmitus,/guided-meditations/s0e7t3s4b2s4c9f4a3r7v4r2y9v0v3e2l0n4b2u4,5,2022-12-13 13:27:50.378173,meditation found,64,2022-12-16 23:00:35.649537,title found,Spem In Alium By Thomas Tallis Fifty Shades Of Gre Estres-52,2022-10-13T14:11:46.000Z,PT9M14S,24,4,2,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Description-

Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.
",https://insighttimer.com/alokmitus/guided-meditations/spem-in-alium-by-thomas-tallis-fifty-shades-of-gre-estres-52,https://libraryitems.insighttimer.com/s0e7t3s4b2s4c9f4a3r7v4r2y9v0v3e2l0n4b2u4/pictures/tiny_rectangle_medium.jpeg
9477,alokmitus,/guided-meditations/r3q8z9d2a5j3h7v2g0x1k4h6w7c3m6g8g3t3g5c3,5,2022-12-13 13:27:50.381166,meditation found,64,2022-12-16 23:01:02.995537,title found,Royal Baby Relaxing Instrumental Piano Songs Lullabies-   10,,,23,,,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",,
9478,alokmitus,/guided-meditations/x2c9v2a1g9k0k3e3p7j0a1l5g0z6x9x6c8a2c9n0,5,2022-12-13 13:27:50.383177,meditation found,64,2022-12-16 23:01:05.443386,title found,Nada Aradhana  Shehnai And Guitar Meditative Music  Sound.,2022-09-07T04:58:59.000Z,PT13M2S,20,4.5,4,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.
Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/nada-aradhana-shehnai-and-guitar-meditative-music-sound,https://libraryitems.insighttimer.com/x2c9v2a1g9k0k3e3p7j0a1l5g0z6x9x6c8a2c9n0/pictures/tiny_rectangle_medium.jpeg
9479,alokmitus,/guided-meditations/f1j9a5w4c7s0j3z3a0e8z3l9l5k9e4b7r9g7n0y3,5,2022-12-13 13:27:50.388550,meditation found,64,2022-12-16 23:01:10.063878,title found,Royal Baby Relaxing Instrumental Piano Songs Lullabies-   14,2022-10-15T06:24:12.000Z,PT48M42S,19,5,2,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/royal-baby-relaxing-instrumental-piano-songs-lullabies-14,https://libraryitems.insighttimer.com/f1j9a5w4c7s0j3z3a0e8z3l9l5k9e4b7r9g7n0y3/pictures/tiny_rectangle_medium.jpeg
9480,annettebroy,/guided-meditations/b9t3s7x9y6g7m4b8k5r4w0k1u6z4g7g4e0b8x8t5,5,2022-12-13 13:27:58.001798,meditation found,64,2022-12-16 23:01:14.012000,title found,Surrender To Happiness | 10 Minute Guided Morning Practice,2019-05-14T19:56:07.000Z,PT10M1S,4k,4.69,207,guided,Meditation,Everyone,"Stress,Manifestation,Visualization,Stress & Anxiety,Yoga,Spirituality","A 10 minute morning practice for cultivating happiness. In this guided meditation, an Ayurvedic sankalpa (intention) is set along with Pantanjali's Yoga Sutras Niyama #5 Ishvara Pranidhana (surrender).  The practice ends with 3 positive affirmations.  This beautiful, peaceful, joyful meditation will start your day off and carry you through the rest of your day in perfect peace and happiness.  Please note - the word 'God' and 'Universe' is used in this meditation.",https://insighttimer.com/annettebroy/guided-meditations/surrender-to-happiness-10-minute-guided-morning-meditation,https://libraryitems.insighttimer.com/b9t3s7x9y6g7m4b8k5r4w0k1u6z4g7g4e0b8x8t5/pictures/tiny_rectangle_medium.jpeg
9481,annettebroy,/guided-meditations/e0d3g1j2x5p8f6v8a4f8j9y4h7x1g4c0n3k9u5a1,5,2022-12-13 13:27:58.004508,meditation found,64,2022-12-16 23:01:17.337633,title found,Awaken The Chakra's ,2018-09-20T20:26:45.000Z,PT24M27S,3k,4.66,160,guided,Meditation,Everyone,"Visualization,Chakras,Divine Connection,Spiritual,Spirituality,Spirituality","In this meditation we will take a journey through the Chakras, to connect and awaken the energetic life force within. This meditation will begin with setting a sankalpa, an intention/motivation for the practice and, follow with a visual through each Chakra, a mantra and bija sound to help awaken Divine consciousness. Following this practice, enjoy a beautifully enriching, sense of inner peace.  ",https://insighttimer.com/annettebroy/guided-meditations/awaken-the-chakras-meditation,https://libraryitems.insighttimer.com/e0d3g1j2x5p8f6v8a4f8j9y4h7x1g4c0n3k9u5a1/pictures/tiny_rectangle_medium.jpeg
9482,annettebroy,/guided-meditations/m1h7m7u2j4v3k2a7h3m4a5p5m0y2r4f8r4v6z6n2,5,2022-12-13 13:27:58.005622,meditation found,64,2022-12-16 23:01:20.650005,title found,Dosha Balancing Practice,2018-09-12T22:07:35.000Z,PT21M11S,3k,4.61,176,guided,Meditation,Everyone,"Stress,Visualization,Self-Compassion,Stress & Anxiety,Alternative Medicine,Spirituality","In the ancient wisdom of Ayurveda we believe that each one of us has doshas - the doshas being Vata - made up of the elements ether and air, Pitta - made up of the elements of fire and water and Kapha- made up of the elements of earth and water. This meditation will help balance each of these elements and guide you into a relaxed, blissful state of being. According to Ayurveda, this is our natural state. Sit back, get comfy and enjoy returning to a natural state of bliss.
",https://insighttimer.com/annettebroy/guided-meditations/dosha-balancing-meditation-with-sankalpa-and-mantras,https://libraryitems.insighttimer.com/m1h7m7u2j4v3k2a7h3m4a5p5m0y2r4f8r4v6z6n2/pictures/tiny_rectangle_medium.jpeg
9483,ashasukha,/guided-meditations/k9a2z3h4q0q3l7h0a5d4k2z1r6w8m4q8e8d3w0u1,5,2022-12-13 13:28:06.314661,meditation found,64,2022-12-16 23:01:23.778331,title found,St Mary Magdalene Meditation,2019-07-29T20:42:19.000Z,PT21M6S,3k,4.68,122,guided,Meditation,Experienced,"Christianity,Divine Connection,Spiritual,Religion","Inspired by the Gospel of Mary Magdalene, a manuscript pulled from the Egyptian desert in 1896, and only in the past decade made accessible to the public at large. I favor Jean-Yves Leloup's translation, and invite the practitioner to first open their heart and mind to receive a portion of the Gospel. The meditation is inspired by the words of Mary as recounted here.",https://insighttimer.com/ashasukha/guided-meditations/gospel-of-mary-meditation,https://libraryitems.insighttimer.com/k9a2z3h4q0q3l7h0a5d4k2z1r6w8m4q8e8d3w0u1/pictures/tiny_rectangle_medium.jpeg
9484,ashasukha,/guided-meditations/x0s1y9y2f3k0r0k7v2x4x6r2z6e0z7h0q1b5v3f3,5,2022-12-13 13:28:06.316632,meditation found,64,2022-12-16 23:01:26.554656,title found,61 Point Practice: Yoga Nidra,2019-10-01T16:53:53.000Z,PT27M10S,1k,4.18,28,guided,Meditation,Everyone,"Visualization,Health & Happiness,Relax,Yoga,Yoga Nidra,Spirituality","A guided relaxation practice, using techniques popularized by Swami Rama (61 point exercise) and Swami Satyananda Saraswati (Sri Yantra, starting the exercise at the brow). These techniques are utilized to induce a state of yoga nidra, conscious sleep or sleep with a thread of awareness. They may also help guide you into a deep sleep, depending on what your intention for the practice is. Enjoy, and I welcome any feedback.",https://insighttimer.com/ashasukha/guided-meditations/61-point-practice-yoga-nidra,https://libraryitems.insighttimer.com/x0s1y9y2f3k0r0k7v2x4x6r2z6e0z7h0q1b5v3f3/pictures/tiny_rectangle_medium.jpeg
9485,ashasukha,/guided-meditations/u9c4t9w4a9z6m0y2g1a4b9e1g1z8r1k4b8m0u0z9,5,2022-12-13 13:28:06.318647,meditation found,64,2022-12-16 23:01:29.062054,title found,Kriya-Yoga: Intro To Third-Eye Activation Technique,2019-08-06T02:23:37.000Z,PT14M56S,1k,4.6,55,guided,Meditation,Everyone,"Kriya Yoga,Yoga,Spiritual,Spirituality,Movement,Intuition","Shambhavi Mudra or the ""Eyebrow Gazing Center Technique"" is described in the ancient yogic text, the Gheranda Samhita.  Shambhavi is a highly regarded, powerful mudra used during meditation to still the mind and to experience higher stages of consciousness. It essentially involves gazing at the eyebrow center.

By constant practice, the muscles can sustain the position for a long period of time in prolonged meditation, strengthening them. This mudra also activates the Ajna Chakra.
",https://insighttimer.com/ashasukha/guided-meditations/third-eye-activation-technique,https://libraryitems.insighttimer.com/u9c4t9w4a9z6m0y2g1a4b9e1g1z8r1k4b8m0u0z9/pictures/tiny_rectangle_medium.jpeg
9486,ashasukha,/guided-meditations/g5a6a9b3t4s8w5d7m4w0v0d1c5x9x0j8p4y9d2x5,5,2022-12-13 13:28:06.320654,meditation found,64,2022-12-16 23:01:33.596243,title found,8.8 Infinite Possibilities Meditation,2019-08-06T02:40:52.000Z,PT26M29S,1k,4.72,47,guided,Meditation,Everyone,"Performance,Kriya Yoga,Yoga,Creativity,Spirituality,Movement",This track is inspired by August 8 - known as Infinite Possibility Day. It plays with the concept of infinity and all the possibilities that encompass the idea. The starts with calming the breath and body and includes visualizations and affirmations.  ,https://insighttimer.com/ashasukha/guided-meditations/8-dot-8-infinite-possibilities-meditation,https://libraryitems.insighttimer.com/g5a6a9b3t4s8w5d7m4w0v0d1c5x9x0j8p4y9d2x5/pictures/tiny_rectangle_medium.jpeg
9487,ashasukha,/guided-meditations/h1q7d7j3w3u4y0x9k8j3c1c2e5l0t6y3a6x3n4t8,5,2022-12-13 13:28:06.321653,meditation found,64,2022-12-16 23:01:36.788209,title not found,,,,,,,,,,,,,
9488,ashasukha,/guided-meditations/f5z1f5c4g9n0d5e7n7h1y8g0x8k8l2d1r6c3z8d8,5,2022-12-13 13:28:06.323647,meditation found,64,2022-12-16 23:01:39.410363,title found,Easeful Body Blessing,2020-02-02T19:20:41.000Z,PT12M21S,956,4.8,35,guided,Meditation,Everyone,"Visualization,Health & Happiness,Relax,Yoga,Yoga Nidra,Spirituality","A short guided practice, bringing You into Your body, and Your body to be held in the space between sky and earth. Guidance weaves in an out of the breath, and into the body experience. Rest well.",https://insighttimer.com/ashasukha/guided-meditations/easeful-body-blessing,https://libraryitems.insighttimer.com/f5z1f5c4g9n0d5e7n7h1y8g0x8k8l2d1r6c3z8d8/pictures/tiny_rectangle_medium.jpeg
9489,ashasukha,/guided-meditations/m6m8a9y2l3u2e6f0y9d2w9u3c1f8v2r2w5e7g3a6,5,2022-12-13 13:28:06.325183,meditation found,64,2022-12-16 23:01:44.470674,title not found,,,,,,,,,,,,,
9490,ashasukha,/guided-meditations/g5u6z5p1k3z5f2m0v6j7t3p6s6x4x2b7x1n3y5b3,5,2022-12-13 13:28:06.327710,meditation found,64,2022-12-16 23:01:46.929048,title found,Infinite Space Meditation,2019-07-07T16:47:44.000Z,PT31M50S,389,4.7,10,guided,Meditation,Everyone,"Awakening,Yoga,Spiritual,Spirituality","This practice was inspired by a Tantric text, ""the Radiant Sutras."" The 'space' cultivated invites an expansion into love beyond object, as an actual experience. It is shift beyond self-imposed egoic limitations. As such, it is both challenging and entirely effortless in nature. ",https://insighttimer.com/ashasukha/guided-meditations/spacious-meditation,https://libraryitems.insighttimer.com/g5u6z5p1k3z5f2m0v6j7t3p6s6x4x2b7x1n3y5b3/pictures/tiny_rectangle_medium.jpeg
9491,ashasukha,/guided-meditations/a3k8n0d5r9w9z3n9e5j6e1r3j3r0n5a2w6e6a9s2,5,2022-12-13 13:28:06.329001,meditation found,64,2022-12-16 23:02:12.413154,title found,Soft Belly Practice,2021-02-17T01:02:19.000Z,PT22M22S,204,4.29,7,guided,Meditation,Everyone,"Anxiety,Stress & Anxiety,Yoga,Concentration,Spirituality,Breathing Meditation","This guided meditation cultivates gentle, loving awareness to the breath and the body. It invites a softening of tension and armoring of the heart, promoting an easing of anxiety, stress and grief. You can sit or lie down, or practice wherever it's safe to do so. ",https://insighttimer.com/ashasukha/guided-meditations/soft-belly-practice,https://libraryitems.insighttimer.com/a3k8n0d5r9w9z3n9e5j6e1r3j3r0n5a2w6e6a9s2/pictures/tiny_rectangle_medium.jpeg
9492,agarzilla,/guided-meditations/h5e1g2q9d0j9p9f1g8q3c6k5v8h6l7z1a5x0f9y0,5,2022-12-13 13:28:42.893212,meditation found,64,2022-12-16 23:02:14.687399,title found,Agradece la Adversidad,2019-02-10T20:41:28.000Z,PT5M35S,2k,4.64,303,guided,Meditation,Everyone,"Stress,Visualization,Consciousness,Gratitude Meditation,Affirmations,Spirituality,Stress & Anxiety,Recovery & Healing,Healing,Spirituality","Agradece cada cosa que viene a ti por que todo cumple una funcion en tu vida. A veces como oportunidades de alegría o a veces como oportunidades de mejora.
Tomamos elecciones a cada paso de nuestro camino, agradecer cada paso es una de las cosas mas importantes y beneficiosas que puedes hacer.
Relajate y disfruta este mini viaje de gratitud.",https://insighttimer.com/agarzilla/guided-meditations/agradece-la-adversidad,https://libraryitems.insighttimer.com/h5e1g2q9d0j9p9f1g8q3c6k5v8h6l7z1a5x0f9y0/pictures/tiny_rectangle_medium.jpeg
